"Source","Target","Weight"
"trasta-komercbanka","commercial-innovation-bank-ukrsibbank-kiev-ukraine-ukr",5e+05
"trasta-komercbanka","credit-suisse-ag-zurich-switzerland-che",25862800
"trasta-komercbanka","dbs-bank-ltd-singapore-sgp",604413.24
"trasta-komercbanka","fortebank-jsc-almaty-kazakhstan-kaz",7e+05
"trasta-komercbanka","halyk-savings-bank-almaty-kazakhstan-kaz",599987
"trasta-komercbanka","hsbc-hong-kong-hkg",252122.34
"trasta-komercbanka","kazkommertsbank-almaty-kazakhstan-kaz",2882935
"trasta-komercbanka","moldindconbank-sa-chisinau-moldova-mda",2264504
"trasta-komercbanka","privatbank-ihag-zuerich-switzerland-che",2124000
"trasta-komercbanka","usb-bank-plc-nicosia-cyprus-cyp",15347
"travelex-currency-services","credit-suisse-zurich-switzerland-che",61192
"travelex-global-business-payments","marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp",27379.7
"travelex-limited","ltb-bank-riga-riga-latvia-lva",280
"trust-merchant-bank-sarl","habib-bank-a-g-zurich-dubaiuae-are",676071
"trust-merchant-bank-sarl","standard-chartered-bank-dubai-uae-are",682840
"trust-merchant-bank-sarl","standard-chartered-bank-dubai-united-arab-emirates-are",2853885.91
"turk-ekonomi-bank-as","as-expobank-riga-latvia-lva",1559.31
"turk-ekonomi-bankasi-as-bahrain-branch","denizbank-as-bahrain-branch-obu-manama-bahrain-bhr",2050000
"turkiye-finans-katilim-bankasi-as","credit-suisse-ag-zurich-switzerland-che",9024584.4
"turkiye-garanti-bankasi-as","arab-bank-for-investment-foreign-trade-abu-dhabi-uae-are",11615352.5
"turkiye-garanti-bankasi-as","credit-europe-bank-nv-amsterdam-netherlands-nld",774507.04
"turkiye-is-bankasi","e-trade-clearing-llc-arlington-va-us-usa",97940
"turkiye-is-bankasi-as","akbank-t-a-s-turkey-tur",440000
"turkiye-is-bankasi-as","seb-bank-tallinn-estonia-est",1450054.26
"turkiye-vakiflar-bankasi-tao","versobank-as-talllinn-estonia-est",1499450
"uae-exchange-centre","kotak-mahindra-bank-mumbai-india-ind",10485
"ubi-banca-international-sa","raiffeisen-bank-international-ag-austria-aut",55355804.72
"ubi-banca-international-sa","ural-bank-for-reconstruction-and-development-joint-stock-company-russia-rus",25465517.71
"ubs-ag","citibank-na-usa-usa",2e+05
"ubs-ag","citibank-united-states-usa",303701
"ubs-ag","dms-bank-trust-ltd-georgetown-cayman-islands-cym",13376170
"ubs-ag","hsbc-united-states-usa",21561
"ubs-ag","marfin-pank-eesti-as-tallinn-estonia-est",5401315.07
"ubs-ag","marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp",2000140
"ubs-ag","versobank-as-tallinn-city-estonia-est",3155206.9
"ubs-ag","versobank-as-tallinn-estonia-est",1738977.46
"ubs-ag-london-branch","rigensis-bank-as-riga-latvia-lva",11500000
"ubs-ag-stamford-branch","standard-chartered-bank-hong-kong-limited-hong-kong-hkg",214975
"ubs-bank","caledonian-bank-limited-georgetown-cayman-islands-cym",150000
"ubs-bank","valley-national-bank-new-york-usa-usa",246136.72
"ubs-financial-services-inc","cainvest-international-bank-ltd-cayman-islands-cym",50000
"ubs-financial-services-inc","credit-suisse-ag-winterthur-switzerland-che",172582
"ubs-switzerland-ag","credit-suisse-ag-zurich-switzerland-che",5e+06
"uco-bank","standard-chartered-bank-dubai-are",339793
"ukranian-post-international","belvnesheconombank-minsk-belarus-blr",9402
"ukreximbank","rietumu-banka-latvia-lva",70748
"unibank","as-privatbank-lv-lva",945094
"unibank","versobank-as-tallinn-estonia-est",8e+06
"unicredit-bank-ag","afgan-united-bank-kabul-afghanistan-afg",525000
"unicredit-bank-ag","credit-suisse-ag-zurich-switzerland-che",39199933.78
"unicredit-bank-ag","first-caribbean-international-bank-barbados-brb",71352.33
"unicredit-bank-austria-ag","aizkraukles-banka-riga-latvia-lva",2e+07
"unicredit-bank-austria-ag","bank-of-china-macau-branch-china-chn",90092
"unicredit-bank-austria-ag","eesti-kreditbank-tallinn-estonia-est",150066
"unicredit-bank-austria-ag","fbme-bank-ltd-nicosia-cyprus-cyp",64091396.78
"unicredit-bank-austria-ag","ltb-bank-riga-latvia-lva",77.62
"unicredit-bank-austria-ag","norvik-banka-jsc-riga-latvia-lva",5225605.25
"unicredit-bank-austria-ag","vtb-bank-deutschland-ag-frankfurt-germany-deu",4572273.25
"unicredit-bank-cjsc","credit-suisse-ag-zurich-switzerland-che",1762600
"unicredit-bank-cjsc","norvik-banka-jsc-riga-latvia-lva",3005835.62
"unicredit-bank-cjsc","rosbank-moscow-russia-rus",2477000
"unicredit-bank-cjsc","versobank-as-tallinn-city-estonia-est",2600000
"unicredit-bank-cjsc","versobank-as-talllinn-estonia-est",1500000
"unicredit-bank-czech-republic-as","abn-amro-bank-nv-amsterdam-netherlands-nld",20260
"unicredit-bank-hungary-zrt","fbme-bank-ltd-nicosia-cyprus-cyp",6025100
"unicredit-bank-moscow-russia-rus","standard-chartered-bank-hong-kong-hkg",17519500
"unicredit-banka-slovenija-dd","alior-bank-sa-warsaw-poland-pol",8131265.92
"unicredit-banka-slovenija-dd","ceskoslovenska-obchodni-banka-as-prague-czech-republic-cze",1125286.33
"unicredit-spa","raiffeisenbank-austria-dd-zagreb-zagreb-croatia-hrv",137332.77
"union-bancaire-privee","caledonian-bank-limited-georgetown-cayman-islands-cym",370950
"union-bancaire-privee","us-century-bank-key-biscayne-fl-us-usa",21892
"union-bank","ltb-bank-riga-latvia-lva",51470
"union-bank-of-india","bank-of-china-wuhan-hubei-prov-china-chn",13668
"union-bank-of-india","bank-of-hangzhou-co-ltd-hangzhou-china-chn",40000
"union-bank-of-india","jp-morgan-chase-brooklyn-ny-usa",129541.37
"union-bank-of-israel-ltd","bank-julius-baer-and-co-ltd-singapore-sgp",9391000
"union-bank-of-the-philippines","credit-suisse-hong-kong-hkg",33287637.5
"united-bank-for-africa-plc","standard-chartered-bank-hk-hong-kong-hkg",9975
"united-bank-for-africa-plc","standard-chartered-bank-hk-ltd-hong-kong-hkg",9975
"united-international-bank-n-v","south-american-international-bank-willemstad-curacao-cuw",1899800
"united-overseas-bank-limited","as-expobank-riga-latvia-lva",3203421
"united-overseas-bank-limited","bank-vontobel-ag-zurich-switzerland-che",3985000
"united-overseas-bank-limited","ceska-sportelna-as-czech-republic-cze",4e+05
"united-overseas-bank-limited","cimb-bank-berhad-singapore-sgp",1.1e+07
"united-overseas-bank-limited","citibank-na-jakarta-indonesia-idn",2e+06
"united-overseas-bank-limited","citibank-na-singapore-sgp",4077000
"united-overseas-bank-limited","dbs-bank-ltd-singapore-sgp",1786929.08
"united-overseas-bank-limited","emirates-nbd-bank-pjsc-uae-are",1621509.63
"united-overseas-bank-limited","hongkong-and-shanghai-banking-corp-hong-kong-hkg",4980454.53
"united-overseas-bank-limited","krung-thai-bank-public-co-ltd-singapore-sgp",7e+06
"united-overseas-bank-limited","raiffeisen-bank-international-ag-vienna-austria-aut",113342.52
"united-overseas-bank-limited","raiffeisen-bank-polska-s-a-warsaw-poland-pol",74985
"united-overseas-bank-limited","rietumu-banka-riga-latvia-lva",5228300
"united-overseas-bank-limited","standard-chartered-bank-hong-kong-limited-hong-kong-hkg",399686.97
"united-overseas-bank-limited","standard-chartered-bank-singapore-sgp",99000
"united-overseas-bank-limited","ubs-ag-singapore-sgp",3976956.23
"united-overseas-bank-limited","unicredit-banka-slovenija-dd-ljubljana-slovenia-svn",9e+05
"united-overseas-bank-limited","united-arab-bank-uae-are",404132.89
"united-overseas-bank-ltd","agricultural-bank-of-china-liaoning-branch-shenyang-china-chn",2e+05
"united-overseas-bank-ltd","bank-of-china-hong-kong-ltd-hong-kong-hkg",1500000
"united-overseas-bank-ltd","dbs-bank-ltd-singapore-sgp",3e+06
"united-overseas-bank-ltd","dbs-bank-ltd-singapore-singapore-sgp",2533555
"united-overseas-bank-ltd","hsbc-bank-malaysia-berhad-kuala-lumpur-malaysia-mys",871637.22
"united-overseas-bank-ltd","jsc-norvik-banka-riga-latvia-lva",563009.78
"united-overseas-bank-ltd","maybank-cambodia-plc-phnom-penh-cambodia-khm",601500
"united-overseas-bank-ltd","raiffeisen-bank-international-ag-vienna-austria-aut",2068784.35
"ural-bank-for-reconstruction-and-development-joint-stock-company","ubi-banca-international-sa-luxembourg-lux",7100000
"usaa-federal-savings-bank","commonwealth-bank-of-australia-sydney-australia-aus",10000
"usaa-federal-savings-bank","st-george-bank-a-division-of-westpac-banking-corp-sydney-australia-aus",3000
"usb-bank-plc","barclays-bank-plc-london-england-gbr",15465.16
"usb-bank-plc","first-intl-bank-of-israel-ltd-tel-aviv-israel-isr",29684
"usb-bank-plc","firstcaribbean-international-bank-tortola-virgin-islands-british-vgb",11157.04
"usb-bank-plc","global-bank-of-commerce-st-johns-antigua-atg",150365.71
"usb-bank-plc","hsbc-bank-bermuda-hamilton-bermuda-bmu",85863.95
"usb-bank-plc","mizrahi-tefahot-bank-ltd-ramat-gan-israel-isr",14345
"valartis-bank","coutts-co-ltd-switzerland-che",191600
"valartis-bank","marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp",777790.59
"valley-national-bank","ci-banco-sa-mexico-mex",14750
"valley-national-bank","jp-morgan-chase-bank-new-york-united-states-usa",5e+05
"verenigde-staten-abn-amro-bank-nv","marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp",278100
"versobank-as","credit-europe-bank-nv-amsterdam-netherlands-nld",884100
"versobank-as","dbs-bank-ltd-hong-kong-hkg",499948
"versobank-as","sberbank-pjsc-kiev-ukraine-ukr",617393.72
"versobank-as","turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur",375000
"versobank-as","united-overseas-bank-limited-singapore-sgp",931940
"versobank-as","vtb-bank-kyiv-ukraine-ukr",3692457.26
"verwaltungs-und-privat-bank-ag","deutsche-bank-mauritius-ltd-mauritius-mus",19927563.75
"verwaltungs-und-privat-bank-ag","piraeus-bank-cyprus-limited-cyprus-cyp",702000
"verwaltungs-und-privat-bank-ag","seb-bank-tallinn-estonia-est",199960
"victoriabank","expobank-riga-latvia-lva",3e+07
"vietnam-technological-and-comml-joint-stock-bank","jsc-norvik-banka-riga-latvia-lva",1021572.24
"vitabnank-oao","marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp",242977.38
"vnesheconombank","baltikums-bank-as-latvia-lva",2832416.56
"vnesheconombank","baltikums-bank-riga-latvia-lva",1243025
"vnesheconombank","bank-of-china-hong-kong-ltd-hong-kong-hkg",2211982.25
"vnesheconombank","bank-of-china-suisse-sa-geneva-switzerland-che",5698872.8
"vnesheconombank","bank-of-east-asia-ltd-hong-kong-hkg",1829544
"vnesheconombank","bank-of-ny-hong-kong-hkg",2113548.14
"vnesheconombank","eesti-krediidipank-tallinn-estonia-est",1166620
"vnesheconombank","eesti-kreditbank-tallinn-estonia-est",757091.6
"vnesheconombank","first-gulf-bank-uae-are",501900
"vnesheconombank","harris-na-usa-usa",120133.2
"vnesheconombank","hsbc-bank-hong-kong-hkg",1e+05
"vnesheconombank","mashreqbank-psc-uae-are",498100
"vnesheconombank","norvik-banka-jsc-latvia-lva",1700000
"vnesheconombank","nota-bank-russia-rus",1e+07
"vnesheconombank","sharjah-islamic-bank-uae-are",90305.95
"vnesheconombank","standard-chartered-bank-dubai-united-arab-emirates-are",1e+06
"vnesheconombank","versobank-as-estonia-est",5115000
"volksbank-kamen-werne-eg","as-meridian-trade-bank-riga-latvia-lva",1742329.89
"vorarlberger-volksbank-gmbh","norvik-banka-jsc-riga-latvia-lva",3100000
"vozrozhdeniye","arzi-bank-a-g-zurich-switzerland-che",903455
"vozrozhdeniye","raiffeisen-zentralbank-osterreich-vienna-austria-aut",18747200
"vp-bank","caledonian-bank-limited-georgetown-cayman-islands-cym",406475
"vp-bank-ag","banco-mercantil-del-norte-mexico-mex",323980
"vp-bank-ag","bank-of-america-merrill-lynch-international-limited-dublin-ireland-irl",12913.42
"vp-bank-ag","bank-of-america-na-london-england-gbr",14949.63
"vp-bank-ag","bank-of-america-na-london-london-united-kingdom-gbr",101365.8
"vp-bank-ag","bank-sinopac-taipei-taiwan-twn",77334.09
"vp-bank-ag","bnp-paribas-abu-dhabi-uae-are",555336.72
"vp-bank-ag","citibank-na-dubai-uae-are",191904.34
"vp-bank-ag","clydesdale-bank-plc-glasgow-uk-gbr",50722
"vp-bank-ag","emirates-nbd-bank-pjsc-dubai-uae-are",819632.73
"vp-bank-ag","erste-and-steiermaerkische-bank-dd-rijeka-croatia-hrv",89223
"vp-bank-ag","hongkong-and-shanghai-banking-corporation-limited-male-republic-of-maldives-mdv",204430.75
"vp-bank-ag","hsbc-trinkaus-und-burkhardt-ag-duesseldorf-germany-deu",8047.26
"vp-bank-ag","jpmorgan-chase-bank-na-london-england-gbr",105371.41
"vp-bank-ag","jpmorgan-chase-bank-na-london-uk-gbr",172726.49
"vp-bank-ag","kasikornbank-public-company-limited-bangkok-thailand-tha",511605.94
"vp-bank-ag","mashreq-bank-psc-dubai-uae-are",720566.15
"vp-bank-ag","mmg-bank-corporation-panama-city-panama-pan",444091
"vp-bank-ag","royal-bank-of-scotland-plc-london-uk-gbr",46879
"vp-bank-ag","societe-generale-spolka-akcyjna-oddzial-w-polsce-warsaw-poland-pol",108955
"vp-bank-ag","state-bank-of-india-male-republic-of-maldives-mdv",296928.14
"vp-bank-ag","the-mauritius-commercial-bank-ltd-port-louis-mauritius-mus",68282
"vp-bank-ag","the-royal-bank-of-scotland-plc-ireland-dublin-ireland-irl",30655.16
"vp-bank-ag","the-standard-bank-of-south-africa-limited-johannesburg-south-africa-zaf",48809
"vp-bank-ag","ubs-switzerland-ag-zurich-switzerland-che",420000
"vp-bank-ag","wells-fargo-bank-na-san-francisco-ca-united-states-usa",153097.28
"vp-bank-ag","wells-fargo-bank-san-francisco-ca-usa",302581.9
"vp-bank-ag","zagrebacka-banka-dd-zagreb-croatia-hrv",46669
"vp-bank-ag","zions-first-national-bank-salt-lake-city-ut-usa",366796
"vtb-24","saxo-bank-denmark-dnk",50000
"vtb-24-jsc","rietumu-banka-jsc-latvia-lva",47000
"vtb-24-jsc","rosbank-moscow-russia-rus",999982.8
"vtb-bank","albaraka-turk-participation-bank-istanbul-turkey-tur",611336.4
"vtb-bank","amsterdam-trade-bank-nv-amsterdam-netherlands-nld",27516008.84
"vtb-bank","anadolubank-as-istanbul-turkey-tur",56500
"vtb-bank","as-expobank-riga-latvia-lva",140859569.87
"vtb-bank","as-meridian-trade-bank-riga-latvia-lva",16206371.32
"vtb-bank","bank-of-cyprus-public-company-ltd-nicosia-cyprus-cyp",582334.13
"vtb-bank","bnp-paribas-suisse-sa-geneva-switzerland-che",491542.44
"vtb-bank","fbme-bank-ltd-nicosia-cyprus-cyp",15487914.95
"vtb-bank","jp-morgan-london-united-kingdom-gbr",765000
"vtb-bank","ltb-bank-riga-latvia-lva",3205001
"vtb-bank","marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp",533087.13
"vtb-bank","marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp",409767
"vtb-bank","rigensis-bank-as-riga-latvia-lva",79627931
"vtb-bank","seb-bank-tallinn-estonia-est",3050000
"vtb-bank","turk-ekonomi-bankasi-istanbul-turkey-tur",455117
"vtb-bank","yokohama-shinkin-bank-ltd-yokohama-japan-jpn",30000
"vtb-north-west","ltb-bank-riga-latvia-lva",57980.64
"wachovia-bank-na-of-njpany","bank-vtb-rostov-on-don-ru-rus",25900
"wall-street-exchange-centre-llc","allied-bank-limited-failasabad-pakistan-pak",249500
"wall-street-exchange-centre-llc","allied-bank-limited-karachi-pakistan-pak",299670
"wall-street-exchange-centre-llc","bank-alfalah-limited-karachi-pakistan-pak",99480
"wall-street-exchange-centre-llc","charles-schwab-bank-reno-nevada-usa",141193
"wall-street-exchange-centre-llc","credit-agricole-suisse-s-a-geneva-switzerland-che",299898
"wall-street-exchange-centre-llc","habib-bank-a-g-dubai-united-arab-emirates-are",99976
"wall-street-exchange-centre-llc","habib-bank-ag-zurich-dubai-united-arab-emirates-are",99882
"wall-street-exchange-centre-llc","habib-metropolitan-bank-ltd-karachi-pakistan-pak",74980
"wall-street-exchange-centre-llc","helm-bank-usa-usa",13547.4
"wall-street-exchange-centre-llc","hsbc-bank-middle-east-limited-dubai-uae-are",160952
"wall-street-exchange-centre-llc","mashreqbank-psc-new-york-united-states-usa",414832
"wall-street-exchange-centre-llc","pnc-bank-national-assoc-philadelphia-united-states-usa",60351
"wall-street-exchange-centre-llc","royal-bank-of-canada-toronto-canada-can",254182
"wall-street-exchange-centre-llc","standard-chartered-bank-dubai-united-arab-emirates-are",59951
"wall-street-exchange-centre-llc","standard-chartered-bank-karachi-pakistan-pak",199860
"wall-street-exchange-centre-llc","united-bank-limited-faisalabad-pakistan-pak",299640
"wall-street-exchange-centre-llc","united-bank-limited-karachi-pakistan-pak",99980
"wedbush-securities-inc","seb-bank-tallinn-estonia-est",1500000
"wells-fargo","dms-bank-trust-ltd-cayman-islands-cym",2880000
"wells-fargo-bank","jpmc-us-usa",132274.5
"wells-fargo-bank-na","barclays-kenya-kenya-ken",76000
"wells-fargo-bank-na","caledonian-bank-limited-georgetown-cayman-islands-cym",190388.64
"wells-fargo-bank-na","caledonian-bank-limited-georgetown-ky-cym",14458410
"wells-fargo-bank-na","credit-suisse-ag-geneva-switzerland-che",202127645.66
"wells-fargo-bank-na","credit-suisse-hong-kong-hkg",8e+07
"wells-fargo-bank-na","mellon-trust-of-new-england-boston-ma-usa",149350000
"wells-fargo-bank-na","royal-bank-of-canada-ci-ltd-canada-can",277804.24
"wells-fargo-bank-na","stanbic-bank-ghana-limited-ghana-gha",45000
"wells-fargo-na","bank-of-china-beijing-branch-china-chn",11200
"wells-fargo-na","bank-of-china-head-office-china-chn",61762
"wellsfargo-bank-na","meinl-bank-ag-vienna-austria-aut",3e+05
"wema-bank-plc","bank-of-china-hong-kong-ltd-hong-kong-hkg",399650
"wema-bank-plc","bank-of-communications-co-ltd-china-chn",394000
"wema-bank-plc","fransabank-sal-lebanon-lbn",299939
"wema-bank-plc","hongkong-shanghai-banking-corp-hong-kong-hkg",330000
"wema-bank-plc","shanghai-pudong-development-bank-co-ltd-china-chn",236735
"wema-bank-plc","standard-bank-of-south-africa-ltd-south-africa-zaf",270150
"western-union-business-solutions","ab-dnb-bankas-lithuania-ltu",798140.15
"western-union-business-solutions","as-expobank-riga-latvia-lva",57136.22
